Date,Open,High,Low,Close,Adj Close,Volume
2004-12-22,375.000000,387.500000,362.500000,387.500000,277.534241,31528000
2004-12-23,375.000000,387.500000,362.500000,375.000000,268.581482,12545000
2004-12-24,375.000000,375.000000,375.000000,375.000000,268.581482,0
2004-12-27,375.000000,387.500000,375.000000,387.500000,277.534241,7859000
2004-12-28,375.000000,400.000000,375.000000,400.000000,286.486938,64883000
2004-12-29,400.000000,400.000000,387.500000,400.000000,286.486938,48227000
2004-12-30,400.000000,400.000000,387.500000,400.000000,286.486938,22909000
2004-12-31,400.000000,400.000000,400.000000,400.000000,286.486938,0
2005-01-03,395.000000,405.000000,390.000000,400.000000,286.486938,56034000
2005-01-04,400.000000,435.000000,400.000000,430.000000,307.973389,241542000
2005-01-05,430.000000,440.000000,420.000000,420.000000,300.811340,218666000
2005-01-06,420.000000,435.000000,420.000000,425.000000,304.392395,97735000
2005-01-07,425.000000,435.000000,420.000000,420.000000,300.811340,67283000
2005-01-10,420.000000,420.000000,405.000000,410.000000,293.649109,61431000
2005-01-11,405.000000,415.000000,405.000000,415.000000,297.230194,54038000
2005-01-12,415.000000,415.000000,405.000000,410.000000,293.649109,20530000
2005-01-13,405.000000,415.000000,405.000000,410.000000,293.649109,33791000
2005-01-14,410.000000,410.000000,405.000000,410.000000,293.649109,25522000
2005-01-17,410.000000,410.000000,400.000000,405.000000,290.068054,16042000
2005-01-18,405.000000,405.000000,395.000000,400.000000,286.486938,26284000
2005-01-19,400.000000,405.000000,400.000000,405.000000,290.068054,17166000
2005-01-20,405.000000,415.000000,400.000000,410.000000,293.649109,38137000
2005-01-24,410.000000,410.000000,400.000000,410.000000,293.649109,32654000
2005-01-25,405.000000,420.000000,405.000000,415.000000,297.230194,51808000
2005-01-26,420.000000,430.000000,420.000000,430.000000,307.973389,108498000
2005-01-27,430.000000,450.000000,430.000000,450.000000,322.297821,213555000
2005-01-28,455.000000,455.000000,440.000000,445.000000,318.716705,106027000
2005-01-31,445.000000,445.000000,430.000000,435.000000,311.554565,34670000
2005-02-01,435.000000,435.000000,420.000000,435.000000,311.554565,125404000
2005-02-02,435.000000,435.000000,430.000000,430.000000,307.973389,36164000
2005-02-03,430.000000,435.000000,425.000000,435.000000,311.554565,30641000
2005-02-04,435.000000,440.000000,430.000000,435.000000,311.554565,41935000
2005-02-07,435.000000,435.000000,425.000000,430.000000,307.973389,23604000
2005-02-08,430.000000,430.000000,425.000000,430.000000,307.973389,9904000
2005-02-11,430.000000,440.000000,430.000000,440.000000,315.135620,15832000
2005-02-14,440.000000,445.000000,435.000000,440.000000,315.135620,30798000
2005-02-15,440.000000,440.000000,435.000000,440.000000,315.135620,39653000
2005-02-16,440.000000,440.000000,430.000000,440.000000,315.135620,46127000
2005-02-17,440.000000,455.000000,435.000000,450.000000,322.297821,218982000
2005-02-18,450.000000,455.000000,445.000000,455.000000,325.878906,75493000
2005-02-21,455.000000,475.000000,450.000000,470.000000,336.622192,222459000
2005-02-22,470.000000,480.000000,465.000000,475.000000,340.203217,121607000
2005-02-23,470.000000,480.000000,460.000000,480.000000,343.784332,135715000
2005-02-24,480.000000,480.000000,465.000000,475.000000,340.203217,132619000
2005-02-25,480.000000,480.000000,455.000000,460.000000,329.459991,64915000
2005-02-28,460.000000,465.000000,455.000000,465.000000,333.041046,45619000
2005-03-01,465.000000,490.000000,465.000000,490.000000,350.946503,247379000
2005-03-02,490.000000,510.000000,480.000000,500.000000,358.108673,185059000
2005-03-03,500.000000,530.000000,500.000000,525.000000,376.014099,212618000
2005-03-04,525.000000,525.000000,510.000000,515.000000,368.851929,101808000
2005-03-07,510.000000,515.000000,500.000000,505.000000,361.689789,111486000
2005-03-08,505.000000,520.000000,505.000000,515.000000,368.851929,100660000
2005-03-09,515.000000,530.000000,515.000000,525.000000,376.014099,102661000
2005-03-10,520.000000,525.000000,515.000000,525.000000,376.014099,70362000
2005-03-14,535.000000,565.000000,535.000000,560.000000,401.081726,264744000
2005-03-15,565.000000,570.000000,540.000000,555.000000,397.500610,164521000
2005-03-16,560.000000,610.000000,560.000000,600.000000,429.730377,318903000
2005-03-17,600.000000,625.000000,580.000000,625.000000,447.635895,293740000
2005-03-18,625.000000,665.000000,625.000000,660.000000,472.703461,304711000
2005-03-21,660.000000,680.000000,635.000000,640.000000,458.379089,228010000
2005-03-22,640.000000,660.000000,640.000000,650.000000,465.541321,161940000
2005-03-23,650.000000,650.000000,615.000000,620.000000,444.054749,200327000
2005-03-24,625.000000,635.000000,600.000000,620.000000,444.054749,178544000
2005-03-28,620.000000,625.000000,580.000000,585.000000,418.987122,109755000
2005-03-29,580.000000,585.000000,550.000000,565.000000,404.662842,180316000
2005-03-30,555.000000,590.000000,545.000000,555.000000,397.500610,308461000
2005-03-31,560.000000,580.000000,560.000000,580.000000,415.406128,186696000
2005-04-01,575.000000,595.000000,570.000000,580.000000,415.406128,133437000
2005-04-04,575.000000,585.000000,570.000000,585.000000,418.987122,26149000
2005-04-05,580.000000,585.000000,575.000000,585.000000,418.987122,47097000
2005-04-06,585.000000,590.000000,585.000000,590.000000,422.568298,30714000
2005-04-07,590.000000,595.000000,585.000000,585.000000,418.987122,53642000
2005-04-08,590.000000,605.000000,585.000000,600.000000,429.730377,105183000
2005-04-11,600.000000,600.000000,590.000000,595.000000,426.149353,23925000
2005-04-12,590.000000,595.000000,590.000000,595.000000,426.149353,7919000
2005-04-13,595.000000,610.000000,585.000000,590.000000,422.568298,52545000
2005-04-14,590.000000,590.000000,575.000000,585.000000,418.987122,28971000
2005-04-15,575.000000,580.000000,570.000000,575.000000,411.825012,20521000
2005-04-18,565.000000,565.000000,540.000000,540.000000,386.757385,101695000
2005-04-19,545.000000,550.000000,520.000000,540.000000,386.757385,113015000
2005-04-20,545.000000,560.000000,530.000000,555.000000,397.500610,79981000
2005-04-21,545.000000,545.000000,530.000000,535.000000,383.176270,57219000
2005-04-25,540.000000,540.000000,505.000000,510.000000,365.270844,75169000
2005-04-26,510.000000,530.000000,505.000000,530.000000,379.595184,136719000
2005-04-27,530.000000,530.000000,515.000000,515.000000,368.851929,26307000
2005-04-28,520.000000,525.000000,515.000000,515.000000,368.851929,31949000
2005-04-29,515.000000,515.000000,505.000000,510.000000,365.270844,30133000
2005-05-02,510.000000,510.000000,485.000000,495.000000,354.527618,57672000
2005-05-03,495.000000,515.000000,485.000000,505.000000,361.689789,98343000
2005-05-04,510.000000,515.000000,505.000000,510.000000,365.270844,39312000
2005-05-06,515.000000,525.000000,510.000000,520.000000,372.433014,76919000
2005-05-09,520.000000,525.000000,515.000000,520.000000,372.433014,19165000
2005-05-10,520.000000,530.000000,515.000000,520.000000,372.433014,39833000
2005-05-11,510.000000,520.000000,510.000000,520.000000,372.433014,18626000
2005-05-12,520.000000,540.000000,520.000000,535.000000,383.176270,78576000
2005-05-13,525.000000,540.000000,520.000000,525.000000,376.014099,26706000
2005-05-16,520.000000,520.000000,515.000000,520.000000,372.433014,9679000
2005-05-17,520.000000,520.000000,505.000000,510.000000,365.270844,15768000
2005-05-18,510.000000,515.000000,505.000000,510.000000,365.270844,12269000
2005-05-19,515.000000,515.000000,505.000000,510.000000,365.270844,16858000
2005-05-20,510.000000,520.000000,505.000000,520.000000,372.433014,19317000
2005-05-23,520.000000,520.000000,515.000000,520.000000,372.433014,4241000
2005-05-25,520.000000,535.000000,520.000000,530.000000,379.595184,30249000
2005-05-26,525.000000,540.000000,525.000000,540.000000,386.757385,34684000
2005-05-27,540.000000,570.000000,540.000000,570.000000,408.243866,123872000
2005-05-30,565.000000,590.000000,565.000000,580.000000,415.406128,86517000
2005-05-31,580.000000,600.000000,580.000000,600.000000,429.730377,66216000
2005-06-01,600.000000,600.000000,585.000000,590.000000,422.568298,29937000
2005-06-02,590.000000,600.000000,575.000000,580.000000,415.406128,32732000
2005-06-03,580.000000,590.000000,575.000000,590.000000,422.568298,37023000
2005-06-06,585.000000,590.000000,585.000000,590.000000,422.568298,9783000
2005-06-07,590.000000,595.000000,585.000000,595.000000,426.149353,26227000
2005-06-08,590.000000,595.000000,590.000000,590.000000,422.568298,17511000
2005-06-09,590.000000,590.000000,585.000000,590.000000,422.568298,8043000
2005-06-10,585.000000,585.000000,580.000000,585.000000,418.987122,17984000
2005-06-13,585.000000,590.000000,580.000000,590.000000,422.568298,4922000
2005-06-14,585.000000,610.000000,585.000000,610.000000,436.892639,92778000
2005-06-15,610.000000,615.000000,590.000000,595.000000,426.149353,77013000
2005-06-16,595.000000,600.000000,585.000000,595.000000,426.149353,27698000
2005-06-17,595.000000,605.000000,590.000000,595.000000,426.149353,92915000
2005-06-20,595.000000,600.000000,590.000000,595.000000,426.149353,23548000
2005-06-21,595.000000,595.000000,580.000000,585.000000,418.987122,44941000
2005-06-22,585.000000,590.000000,585.000000,590.000000,422.568298,25403000
2005-06-23,590.000000,595.000000,585.000000,590.000000,422.568298,12196000
2005-06-24,585.000000,590.000000,580.000000,585.000000,418.987122,15022000
2005-06-27,580.000000,580.000000,545.000000,560.000000,401.081726,106657000
2005-06-28,555.000000,555.000000,540.000000,550.000000,393.919556,72868000
2005-06-29,550.000000,550.000000,525.000000,530.000000,379.595184,27018000
2005-06-30,530.000000,555.000000,530.000000,550.000000,393.919556,113320000
2005-07-01,550.000000,565.000000,550.000000,555.000000,397.500610,63773000
2005-07-04,555.000000,570.000000,555.000000,565.000000,404.662842,29660000
2005-07-05,565.000000,570.000000,560.000000,560.000000,401.081726,57030000
2005-07-06,565.000000,565.000000,560.000000,560.000000,401.081726,26392000
2005-07-07,555.000000,555.000000,545.000000,550.000000,393.919556,41212000
2005-07-08,550.000000,560.000000,550.000000,555.000000,397.500610,17489000
2005-07-11,555.000000,560.000000,550.000000,555.000000,397.500610,61308000
2005-07-12,555.000000,565.000000,555.000000,565.000000,404.662842,85717000
2005-07-13,560.000000,560.000000,555.000000,560.000000,401.081726,56559000
2005-07-14,560.000000,565.000000,555.000000,565.000000,404.662842,71272000
2005-07-15,565.000000,565.000000,555.000000,560.000000,401.081726,19789000
2005-07-18,555.000000,555.000000,545.000000,550.000000,393.919556,41020000
2005-07-19,550.000000,550.000000,535.000000,545.000000,390.338470,49766000
2005-07-20,540.000000,540.000000,535.000000,540.000000,386.757385,12949000
2005-07-21,540.000000,550.000000,540.000000,540.000000,386.757385,83726000
2005-07-22,550.000000,555.000000,545.000000,545.000000,390.338470,133114000
2005-07-25,550.000000,555.000000,545.000000,545.000000,390.338470,34968000
2005-07-26,550.000000,555.000000,545.000000,550.000000,393.919556,44460000
2005-07-27,550.000000,555.000000,540.000000,550.000000,393.919556,63031000
2005-07-28,550.000000,555.000000,545.000000,545.000000,390.338470,40993000
2005-07-29,550.000000,550.000000,540.000000,545.000000,390.338470,25002000
2005-08-01,545.000000,550.000000,530.000000,535.000000,383.176270,24202000
2005-08-02,535.000000,540.000000,535.000000,535.000000,383.176270,6912000
2005-08-03,535.000000,540.000000,530.000000,530.000000,379.595184,34583000
2005-08-04,535.000000,535.000000,510.000000,515.000000,368.851929,60230000
2005-08-05,515.000000,515.000000,505.000000,505.000000,361.689789,44832000
2005-08-08,505.000000,505.000000,495.000000,500.000000,358.108673,35799000
2005-08-09,500.000000,500.000000,490.000000,500.000000,358.108673,22892000
2005-08-10,500.000000,500.000000,495.000000,500.000000,358.108673,31504000
2005-08-11,500.000000,500.000000,485.000000,485.000000,347.365387,32036000
2005-08-12,485.000000,495.000000,480.000000,490.000000,350.946503,27987000
2005-08-15,500.000000,500.000000,485.000000,485.000000,347.365387,31413000
2005-08-16,485.000000,485.000000,475.000000,480.000000,343.784332,28014000
2005-08-18,485.000000,485.000000,460.000000,475.000000,340.203217,34754000
2005-08-19,470.000000,470.000000,450.000000,455.000000,325.878906,40368000
2005-08-22,450.000000,450.000000,420.000000,425.000000,304.392395,45589000
2005-08-23,425.000000,440.000000,420.000000,430.000000,307.973389,51981000
2005-08-24,430.000000,430.000000,395.000000,415.000000,297.230194,95270000
2005-08-25,415.000000,450.000000,410.000000,450.000000,322.297821,124497000
2005-08-26,450.000000,450.000000,435.000000,435.000000,311.554565,51139000
2005-08-29,425.000000,425.000000,395.000000,405.000000,290.068054,85817000
2005-08-30,390.000000,430.000000,370.000000,425.000000,304.392395,100341000
2005-08-31,425.000000,425.000000,385.000000,395.000000,282.905853,232102000
2005-09-01,390.000000,395.000000,380.000000,390.000000,279.324768,40932000
2005-09-05,390.000000,390.000000,365.000000,365.000000,261.419342,101183000
2005-09-06,375.000000,385.000000,375.000000,375.000000,268.581482,71566000
2005-09-07,385.000000,390.000000,380.000000,385.000000,275.743652,50233000
2005-09-08,390.000000,400.000000,385.000000,395.000000,282.905853,82466000
2005-09-09,400.000000,425.000000,400.000000,425.000000,304.392395,118690000
2005-09-12,425.000000,445.000000,425.000000,445.000000,318.716705,112546000
2005-09-13,445.000000,445.000000,425.000000,425.000000,304.392395,99322000
2005-09-14,425.000000,425.000000,390.000000,390.000000,279.324768,88972000
2005-09-15,390.000000,395.000000,375.000000,380.000000,272.162628,146721000
2005-09-16,380.000000,385.000000,380.000000,380.000000,272.162628,61719000
2005-09-19,385.000000,390.000000,380.000000,380.000000,272.162628,30980000
2005-09-20,380.000000,380.000000,370.000000,375.000000,268.581482,44402000
2005-09-21,375.000000,375.000000,365.000000,365.000000,261.419342,23979000
2005-09-22,365.000000,365.000000,340.000000,345.000000,247.095016,117309000
2005-09-23,350.000000,350.000000,340.000000,340.000000,243.513931,35692000
2005-09-26,345.000000,355.000000,345.000000,345.000000,247.095016,43253000
2005-09-27,350.000000,355.000000,345.000000,350.000000,250.676071,18080000
2005-09-28,350.000000,350.000000,340.000000,345.000000,247.095016,12096000
2005-09-29,340.000000,350.000000,335.000000,350.000000,250.676071,49154000
2005-09-30,350.000000,365.000000,350.000000,365.000000,261.419342,86960000
2005-10-03,355.000000,360.000000,345.000000,345.000000,247.095016,120240000
2005-10-04,350.000000,375.000000,345.000000,365.000000,261.419342,160237000
2005-10-05,365.000000,365.000000,355.000000,365.000000,261.419342,76320000
2005-10-06,355.000000,360.000000,350.000000,350.000000,250.676071,40927000
2005-10-07,350.000000,360.000000,350.000000,355.000000,254.257141,20781000
2005-10-10,355.000000,360.000000,350.000000,355.000000,254.257141,6296000
2005-10-11,355.000000,360.000000,350.000000,360.000000,257.838318,17388000
2005-10-12,360.000000,360.000000,355.000000,360.000000,257.838318,14338000
2005-10-13,355.000000,360.000000,350.000000,355.000000,254.257141,21999000
2005-10-14,355.000000,365.000000,355.000000,365.000000,261.419342,32347000
2005-10-17,365.000000,370.000000,360.000000,365.000000,261.419342,16456000
2005-10-18,365.000000,365.000000,355.000000,365.000000,261.419342,28814000
2005-10-19,365.000000,365.000000,355.000000,365.000000,261.419342,47950000
2005-10-20,365.000000,370.000000,360.000000,370.000000,265.000427,62291000
2005-10-21,365.000000,380.000000,365.000000,380.000000,272.162628,85771000
2005-10-24,380.000000,385.000000,375.000000,385.000000,275.743652,47889000
2005-10-25,385.000000,390.000000,370.000000,385.000000,275.743652,123432000
2005-10-26,385.000000,420.000000,385.000000,410.000000,293.649109,206695000
2005-10-27,415.000000,420.000000,405.000000,410.000000,293.649109,38643000
2005-10-28,400.000000,415.000000,390.000000,410.000000,293.649109,82532000
2005-10-31,415.000000,415.000000,400.000000,410.000000,293.649109,41237000
2005-11-01,410.000000,410.000000,400.000000,405.000000,290.068054,12335000
2005-11-07,405.000000,405.000000,405.000000,405.000000,290.068054,0
2005-11-08,405.000000,405.000000,405.000000,405.000000,290.068054,0
2005-11-09,405.000000,410.000000,400.000000,410.000000,293.649109,41988000
2005-11-10,410.000000,415.000000,410.000000,410.000000,293.649109,15007000
2005-11-11,415.000000,420.000000,400.000000,405.000000,290.068054,41755000
2005-11-14,405.000000,410.000000,405.000000,405.000000,290.068054,24121000
2005-11-15,405.000000,425.000000,405.000000,420.000000,300.811340,51530000
2005-11-16,420.000000,430.000000,420.000000,420.000000,300.811340,27072000
2005-11-17,425.000000,435.000000,425.000000,435.000000,311.554565,24153000
2005-11-18,435.000000,435.000000,425.000000,425.000000,304.392395,12420000
2005-11-21,430.000000,430.000000,420.000000,420.000000,300.811340,19877000
2005-11-22,425.000000,425.000000,410.000000,415.000000,297.230194,17413000
2005-11-23,415.000000,425.000000,415.000000,425.000000,304.392395,35560000
2005-11-24,425.000000,425.000000,415.000000,415.000000,297.230194,6692000
2005-11-25,415.000000,420.000000,415.000000,420.000000,300.811340,48513000
2005-11-28,425.000000,430.000000,420.000000,420.000000,300.811340,20432000
2005-11-29,425.000000,425.000000,420.000000,420.000000,300.811340,5045000
2005-11-30,420.000000,425.000000,420.000000,425.000000,304.392395,28466000
2005-12-01,425.000000,425.000000,420.000000,425.000000,304.392395,10080000
2005-12-02,425.000000,435.000000,420.000000,435.000000,311.554565,26594000
2005-12-05,435.000000,455.000000,430.000000,450.000000,322.297821,119886000
2005-12-06,450.000000,460.000000,445.000000,445.000000,318.716705,24487000
2005-12-07,450.000000,480.000000,450.000000,475.000000,340.203217,132456000
2005-12-08,475.000000,475.000000,460.000000,460.000000,329.459991,70393000
2005-12-09,460.000000,475.000000,460.000000,470.000000,336.622192,54756000
2005-12-12,470.000000,480.000000,470.000000,475.000000,340.203217,78665000
2005-12-13,475.000000,480.000000,470.000000,470.000000,336.622192,27350000
2005-12-14,470.000000,485.000000,470.000000,480.000000,343.784332,71308000
2005-12-15,480.000000,480.000000,455.000000,460.000000,329.459991,33263000
2005-12-16,460.000000,470.000000,455.000000,460.000000,329.459991,22942000
2005-12-19,460.000000,475.000000,460.000000,475.000000,340.203217,47955000
2005-12-20,475.000000,475.000000,465.000000,470.000000,336.622192,12799000
2005-12-21,470.000000,470.000000,455.000000,455.000000,325.878906,10221000
2005-12-22,455.000000,460.000000,450.000000,455.000000,325.878906,11066000
2005-12-23,455.000000,455.000000,450.000000,450.000000,322.297821,10535000
2005-12-26,450.000000,450.000000,450.000000,450.000000,322.297821,0
2005-12-27,455.000000,460.000000,450.000000,450.000000,322.297821,4060000
2005-12-28,450.000000,460.000000,450.000000,460.000000,329.459991,5823000
2005-12-29,465.000000,465.000000,455.000000,455.000000,325.878906,5526000
2005-12-30,455.000000,455.000000,455.000000,455.000000,325.878906,0
2006-01-02,455.000000,455.000000,455.000000,455.000000,325.878906,2482000
2006-01-03,455.000000,475.000000,455.000000,470.000000,336.622192,41819000
2006-01-04,475.000000,490.000000,475.000000,490.000000,350.946503,123480000
2006-01-05,490.000000,495.000000,465.000000,470.000000,336.622192,63661000
2006-01-06,465.000000,480.000000,465.000000,475.000000,340.203217,19633000
2006-01-09,475.000000,480.000000,475.000000,480.000000,343.784332,30612000
2006-01-10,480.000000,480.000000,480.000000,480.000000,343.784332,0
2006-01-11,480.000000,485.000000,470.000000,485.000000,347.365387,34988000
2006-01-12,485.000000,485.000000,470.000000,475.000000,340.203217,30825000
2006-01-13,470.000000,475.000000,470.000000,470.000000,336.622192,19883000
2006-01-16,470.000000,470.000000,455.000000,460.000000,329.459991,26207000
2006-01-17,450.000000,455.000000,430.000000,430.000000,307.973389,68697000
2006-01-18,420.000000,430.000000,410.000000,420.000000,300.811340,49740000
2006-01-19,425.000000,445.000000,425.000000,445.000000,318.716705,47695000
2006-01-20,450.000000,450.000000,430.000000,435.000000,311.554565,25851000
2006-01-23,425.000000,430.000000,420.000000,430.000000,307.973389,30402000
2006-01-24,430.000000,435.000000,425.000000,430.000000,307.973389,22005000
2006-01-25,430.000000,440.000000,430.000000,435.000000,311.554565,16630000
2006-01-26,440.000000,440.000000,430.000000,435.000000,311.554565,39775000
2006-01-27,440.000000,445.000000,430.000000,440.000000,315.135620,39803000
2006-01-30,440.000000,440.000000,435.000000,440.000000,315.135620,1886000
2006-01-31,440.000000,440.000000,440.000000,440.000000,315.135620,0
2006-02-01,435.000000,450.000000,435.000000,445.000000,318.716705,66398000
2006-02-02,445.000000,460.000000,445.000000,460.000000,329.459991,39920000
2006-02-03,460.000000,465.000000,450.000000,460.000000,329.459991,62241000
2006-02-06,455.000000,460.000000,450.000000,455.000000,325.878906,15927000
2006-02-07,455.000000,455.000000,445.000000,450.000000,322.297821,27034000
2006-02-08,450.000000,450.000000,440.000000,440.000000,315.135620,27822000
2006-02-09,445.000000,445.000000,440.000000,445.000000,318.716705,19735000
2006-02-10,445.000000,445.000000,435.000000,440.000000,315.135620,21177000
2006-02-13,440.000000,450.000000,440.000000,445.000000,318.716705,23269000
2006-02-14,440.000000,440.000000,435.000000,440.000000,315.135620,16003000
2006-02-15,445.000000,445.000000,430.000000,435.000000,311.554565,18971000
2006-02-16,435.000000,435.000000,430.000000,435.000000,311.554565,13303000
2006-02-17,430.000000,435.000000,430.000000,435.000000,311.554565,10668000
2006-02-20,435.000000,435.000000,420.000000,420.000000,300.811340,37894000
2006-02-21,425.000000,425.000000,415.000000,420.000000,300.811340,20854000
2006-02-22,420.000000,425.000000,420.000000,420.000000,300.811340,14253000
2006-02-23,420.000000,425.000000,420.000000,420.000000,300.811340,30100000
2006-02-24,425.000000,425.000000,415.000000,420.000000,300.811340,20730000
2006-02-27,420.000000,430.000000,420.000000,425.000000,304.392395,30725000
2006-02-28,425.000000,425.000000,420.000000,420.000000,300.811340,9254000
2006-03-01,420.000000,420.000000,405.000000,415.000000,297.230194,55502000
2006-03-02,415.000000,415.000000,410.000000,415.000000,297.230194,20796000
2006-03-03,415.000000,425.000000,410.000000,420.000000,300.811340,202572000
2006-03-06,425.000000,430.000000,415.000000,420.000000,300.811340,139459000
2006-03-07,420.000000,420.000000,410.000000,420.000000,300.811340,97991000
2006-03-08,415.000000,415.000000,405.000000,405.000000,290.068054,36799000
2006-03-09,410.000000,410.000000,405.000000,410.000000,293.649109,16882000
2006-03-10,410.000000,415.000000,405.000000,410.000000,293.649109,26131000
2006-03-13,415.000000,415.000000,405.000000,405.000000,290.068054,5664000
2006-03-14,405.000000,420.000000,405.000000,410.000000,293.649109,28788000
2006-03-15,415.000000,415.000000,410.000000,415.000000,297.230194,23979000
2006-03-16,415.000000,425.000000,415.000000,425.000000,304.392395,68912000
2006-03-17,425.000000,435.000000,425.000000,435.000000,311.554565,131180000
2006-03-20,435.000000,435.000000,425.000000,430.000000,307.973389,87241000
2006-03-21,430.000000,440.000000,425.000000,435.000000,311.554565,143156000
2006-03-22,430.000000,435.000000,425.000000,430.000000,307.973389,79034000
2006-03-23,430.000000,435.000000,430.000000,435.000000,311.554565,52542000
2006-03-24,435.000000,445.000000,435.000000,440.000000,315.135620,47483000
2006-03-27,440.000000,445.000000,435.000000,440.000000,315.135620,22017000
2006-03-28,435.000000,445.000000,435.000000,445.000000,318.716705,45062000
2006-03-29,440.000000,445.000000,430.000000,445.000000,318.716705,110864000
2006-03-30,445.000000,445.000000,445.000000,445.000000,318.716705,0
2006-03-31,445.000000,445.000000,445.000000,445.000000,318.716705,0
2006-04-03,440.000000,450.000000,440.000000,450.000000,322.297821,73044000
2006-04-04,445.000000,450.000000,430.000000,435.000000,311.554565,21915000
2006-04-05,435.000000,440.000000,435.000000,440.000000,315.135620,11993000
2006-04-06,440.000000,445.000000,435.000000,445.000000,318.716705,40859000
2006-04-07,445.000000,450.000000,440.000000,445.000000,318.716705,20458000
2006-04-10,445.000000,445.000000,445.000000,445.000000,318.716705,0
2006-04-11,445.000000,445.000000,440.000000,440.000000,315.135620,9906000
2006-04-12,440.000000,465.000000,440.000000,460.000000,329.459991,140267000
2006-04-13,460.000000,475.000000,460.000000,475.000000,340.203217,190896000
2006-04-14,475.000000,475.000000,475.000000,475.000000,340.203217,0
2006-04-17,470.000000,480.000000,465.000000,475.000000,340.203217,94837000
2006-04-18,475.000000,495.000000,475.000000,495.000000,354.527618,169116000
2006-04-19,495.000000,495.000000,485.000000,485.000000,347.365387,85964000
2006-04-20,490.000000,495.000000,480.000000,485.000000,347.365387,48901000
2006-04-21,480.000000,485.000000,475.000000,480.000000,343.784332,55571000
2006-04-24,480.000000,480.000000,465.000000,475.000000,340.203217,62664000
2006-04-25,470.000000,475.000000,465.000000,475.000000,340.203217,55968000
2006-04-26,475.000000,515.000000,475.000000,515.000000,368.851929,296125000
2006-04-27,520.000000,530.000000,505.000000,510.000000,365.270844,211113000
2006-04-28,505.000000,570.000000,500.000000,565.000000,404.662842,327847000
2006-05-01,560.000000,575.000000,550.000000,575.000000,411.825012,218313000
2006-05-02,575.000000,575.000000,555.000000,560.000000,401.081726,112093000
2006-05-03,560.000000,575.000000,535.000000,570.000000,408.243866,240001000
2006-05-04,565.000000,620.000000,565.000000,605.000000,433.311493,452095000
2006-05-05,600.000000,600.000000,585.000000,590.000000,422.568298,72746000
2006-05-08,590.000000,600.000000,585.000000,590.000000,422.568298,43136000
2006-05-09,595.000000,610.000000,585.000000,590.000000,422.568298,158105000
2006-05-10,590.000000,590.000000,570.000000,585.000000,418.987122,75247000
2006-05-11,580.000000,600.000000,580.000000,590.000000,422.568298,54853000
2006-05-12,585.000000,585.000000,570.000000,580.000000,415.406128,68768000
2006-05-15,575.000000,575.000000,500.000000,510.000000,365.270844,151063000
2006-05-16,510.000000,530.000000,470.000000,525.000000,376.014099,197124000
2006-05-17,530.000000,545.000000,525.000000,530.000000,379.595184,114527000
2006-05-18,500.000000,510.000000,485.000000,500.000000,358.108673,113815000
2006-05-19,490.000000,515.000000,490.000000,505.000000,361.689789,51807000
2006-05-22,505.000000,505.000000,450.000000,455.000000,325.878906,75511000
2006-05-23,455.000000,485.000000,440.000000,485.000000,347.365387,129392000
2006-05-24,480.000000,490.000000,455.000000,460.000000,329.459991,88674000
2006-05-25,460.000000,460.000000,460.000000,460.000000,329.459991,0
2006-05-26,460.000000,460.000000,460.000000,460.000000,329.459991,0
2006-05-29,470.000000,495.000000,465.000000,475.000000,340.203217,104963000
2006-05-30,480.000000,500.000000,480.000000,485.000000,347.365387,89834000
2006-05-31,470.000000,480.000000,465.000000,470.000000,336.622192,48627000
2006-06-01,480.000000,485.000000,450.000000,455.000000,325.878906,56360000
2006-06-02,460.000000,490.000000,455.000000,485.000000,347.365387,80651000
2006-06-05,485.000000,515.000000,485.000000,500.000000,358.108673,100387000
2006-06-06,490.000000,505.000000,485.000000,495.000000,354.527618,80117000
2006-06-07,490.000000,490.000000,470.000000,475.000000,340.203217,36271000
2006-06-08,465.000000,470.000000,445.000000,455.000000,325.878906,115249000
2006-06-09,460.000000,475.000000,455.000000,475.000000,340.203217,67478000
2006-06-12,470.000000,480.000000,460.000000,470.000000,336.622192,42817000
2006-06-13,460.000000,460.000000,420.000000,435.000000,311.554565,180599000
2006-06-14,430.000000,435.000000,420.000000,435.000000,311.554565,57198000
2006-06-15,445.000000,450.000000,425.000000,430.000000,307.973389,68111000
2006-06-16,440.000000,465.000000,440.000000,465.000000,333.041046,150184000
2006-06-19,455.000000,460.000000,455.000000,460.000000,329.459991,22172000
2006-06-20,450.000000,450.000000,440.000000,450.000000,322.297821,32162000
2006-06-21,450.000000,450.000000,435.000000,440.000000,315.135620,42642000
2006-06-22,450.000000,450.000000,435.000000,440.000000,315.135620,76875000
2006-06-23,430.000000,435.000000,430.000000,435.000000,311.554565,21453000
2006-06-26,435.000000,435.000000,430.000000,435.000000,311.554565,16064000
2006-06-27,435.000000,435.000000,425.000000,430.000000,307.973389,30178000
2006-06-28,425.000000,430.000000,420.000000,425.000000,304.392395,22823000
2006-06-29,425.000000,440.000000,425.000000,435.000000,311.554565,59934000
2006-06-30,445.000000,450.000000,435.000000,440.000000,315.135620,65450000
2006-07-03,440.000000,450.000000,435.000000,445.000000,318.716705,77286000
2006-07-04,450.000000,465.000000,450.000000,460.000000,329.459991,142275000
2006-07-05,460.000000,460.000000,450.000000,455.000000,325.878906,15591000
2006-07-06,450.000000,465.000000,445.000000,465.000000,333.041046,61378000
